318
3 -1 0 0  -0.15708 -2.88 -0.04 0.83 -9.42 -61.08 0.32
3 -1 1 0  -0.00887 -0.03 0 -0.09 -0.54 -3.45 0
3 0 -3 0  -0.04843 -0.72 0 -2.65 -0.03 -18.83 0.1
3 0 -2 0  0.86243 16.64 -0.34 31.48 0.13 335.34 -1.77
3 0 -1 -2  -0.00868 0 -0.39 -0.14 0 -3.38 0
3 0 -1 0  3.25823 117.77 -2.27 61.91 -1.34 1266.88 -6.68
3 0 0 -2  0.20099 2.46 8.95 -0.04 -0.07 78.15 -0.41
3 0 0 0  -1.41893 -19.43 -0.69 10.76 -0.63 -551.71 2.91
3 0 1 -2  0.00671 0.02 0.3 0.12 0 2.61 0
3 0 1 0  -0.06545 0.72 -0.1 -0.32 -0.11 -25.45 0.13
3 1 -3 0  -0.0068 -0.29 0 -0.37 -0.41 -2.64 0
3 1 -2 0  0.0381 2.03 0 1.37 2.29 14.82 -0.08
3 1 -1 0  -0.21259 -4 0.17 -4.03 -12.7 -82.66 0.44
3 1 0 -2  -0.00808 -0.12 -0.36 0 -0.48 -3.14 0
3 1 0 0  -0.10766 -3.22 0.12 -1.09 -6.42 -41.86 0.22
3 1 1 0  -0.01448 -0.44 0 -0.37 -0.86 -5.63 0.03
4 -3 -2 0  -0.00513 -0.22 0 -0.19 -0.92 0 0
4 -3 -1 0  -0.01571 -0.87 0 -0.31 -2.82 0 0
4 -3 0 0  -0.00817 -0.54 0 -0.08 -1.47 0 0
4 -2 -2 0  -0.10834 -4.38 0.04 -3.95 -12.96 0 0
4 -2 -1 0  -0.27906 -14.76 0.11 -5.61 -33.36 0 0
4 -2 0 -2  -0.00403 -0.18 -0.18 0 -0.48 0 0
4 -2 0 0  -0.12806 -8.09 0.05 -1.35 -15.3 -0.02 0
4 -2 1 0  -0.01728 -1.13 0 -0.45 -2.06 0 0
4 -1 -3 0  -0.04316 -2.19 0.02 -2.36 -2.59 0 0
4 -1 -2 -2  -0.00661 -0.25 -0.29 -0.24 -0.4 0 0
4 -1 -2 0  -1.8971 -73.13 0.79 -69.17 -113.34 -0.12 0
4 -1 -1 -2  -0.02698 -0.67 -1.2 -0.5 -1.61 0 0
4 -1 -1 0  -3.95812 -199.78 1.54 -80.75 -236.16 0.15 0
4 -1 0 -2  -0.05789 -2.54 -2.57 0.14 -3.44 -0.02 0
4 -1 0 0  -1.57145 -94.02 0.59 -18.48 -93.65 -0.26 0
4 -1 1 0  -0.20286 -12.45 0.08 -5.51 -12.08 -0.03 0
4 -1 2 0  -0.02079 -1.29 0 -0.92 -1.24 0 0
4 0 -5 0  -0.00542 -0.21 0 -0.49 0 0 0
4 0 -4 0  -0.02939 -0.87 0 -2.14 0 0 0
4 0 -3 -2  -0.00744 -0.27 -0.33 -0.41 0 0 0
4 0 -3 0  -0.51423 -25.81 0.28 -28.1 -0.19 -0.15 0
4 0 -3 2  0.00925 0.29 0.41 0.5 0 0 0
4 0 -2 -2  -0.07982 -2.91 -3.54 -2.91 0 0 0
4 0 -2 0  -21.63627 -808.81 9.47 -788.01 2.77 -1.21 0
4 0 -2 2  0.01483 0.6 0.66 0.61 0 0 0
4 0 -1 -2  -0.32176 -7.98 -14.29 -5.95 0.15 -0.11 0
4 0 -1 0  -34.78245 -1678.73 13.5 -725.23 8.97 0.88 0
4 0 -1 2  0.0055 0.25 0.25 0.21 0 0 0
4 0 0 -2  -0.50793 -21.44 -22.55 1.37 0.28 -0.17 0
4 0 0 0  -11.64993 -657.42 4.13 -155.6 4.42 -2.17 0
4 0 1 -2  0.01938 0.76 0.89 0.57 0 0 0
4 0 1 0  -1.42255 -81.3 0.5 -40.47 0.68 -0.21 0
4 0 2 -2  0.004 0.16 0.18 0.17 0 0 0
4 0 2 0  -0.13922 -7.97 0.05 -6.33 0.08 0 0
4 0 3 0  -0.01243 -0.71 0 -0.78 0 0 0
4 1 -3 0  -0.02399 -2.48 0.03 -1.3 -1.43 0 0
4 1 -2 0  0.23696 -7.25 0.12 8.69 14.25 0.02 0
4 1 -1 -2  0.01551 0.5 0.69 0.29 0.92 0 0
4 1 -1 0  0.57881 16.49 -0.1 12.27 34.72 0.13 0
4 1 0 -2  0.01969 0.95 0.87 0 1.18 0 0
4 1 0 0  0.24453 12.94 -0.1 3.44 14.63 0.04 0
4 1 1 0  0.03682 2.17 -0.02 1.07 2.2 0 0
4 1 2 0  0.0043 0.27 0 0.2 0.26 0 0
4 2 -2 0  0.02658 1.57 0 0.97 3.18 0 0
4 2 -1 0  0.01868 1.31 0 0.45 2.24 0 0
5 -1 -2 0  0.00573 0.32 0 0.22 0.34 2.23 0
5 0 -3 0  0.01149 0.49 0 0.63 0 4.47 -0.02
5 0 -2 0  0.04591 2.5 -0.04 1.73 -0.03 17.85 -0.09
5 0 0 0  -0.00814 -0.25 0 0.07 0 -3.17 0
6 -2 -2 0  -0.00618 -0.44 0 -0.24 -0.74 0 0
6 -2 -1 0  -0.00541 -0.44 0 -0.14 -0.65 0 0
6 -1 -3 0  -0.02436 -1.43 0 -1.33 -1.45 0 0
6 -1 -2 0  -0.06678 -4.61 0.04 -2.6 -3.98 0 0
6 -1 -1 0  -0.05191 -4.1 0.03 -1.42 -3.09 0 0
6 -1 0 0  -0.01709 -1.47 0 -0.42 -1.01 0 0
6 0 -4 0  -0.00659 -0.45 0 -0.48 0 0 0
6 0 -3 0  -0.18316 -10.48 0.12 -10.02 0.05 -0.02 0
6 0 -2 0  -0.4225 -28.36 0.26 -16.58 0.19 0 0
6 0 -1 -2  -0.00785 -0.44 -0.35 -0.13 0 0 0
6 0 -1 0  -0.28663 -21.86 0.16 -8.12 0.18 -0.03 0
6 0 0 0  -0.08587 -7.1 0.05 -2.25 0.07 -0.02 0
6 0 1 0  -0.0142 -1.2 0 -0.55 0 0 0
6 1 -2 0  0.00948 0.35 0 0.37 0.57 0 0
6 1 -1 0  0.0078 0.49 0 0.22 0.47 0 0
8 0 -3 0  -0.00539 -0.46 0 -0.31 0 0 0
8 0 -2 0  -0.00559 -0.53 0 -0.25 0 0 0
43
0  0 0 0 1  270  3E-5  0.075
0  0 0 1 -2  180  0.0048  0.074
0  2 0 -1 0  0  0.02206  0.087
1  -2 0 -1 -1  0.00113  0.00913  0.026
1  -2 0 -1 1  180.00049  0.00887  0.089
1  -2 0 0 -1  0.001  0.06569  0.04
1  -2 0 0 1  0.00076  0.04746  0.487
1  -2 0 1 -1  0.00029  0.04962  0.087
1  -2 0 2 -1  180.00208  0.00249  0.581
1  -2 1 0 -1  0.00098  0.00482  0.042
1  -2 1 1 -1  0.00031  0.00225  0.095
1  0 -1 0 -1  0.00067  0.00282  0.949
1  0 -1 1 -1  0.00118  0.00387  0.082
1  0 0 -3 -1  0.00129  0.00228  0.025
1  0 0 -2 -1  0.00128  0.03279  0.038
1  0 0 -2 1  180.00024  0.00387  3.574
1  0 0 -1 -3  180.00102  0.00261  0.025
1  0 0 -1 -1  0.00127  0.49141  0.075
1  0 0 -1 1  0.00051  0.05036  0.074
1  0 0 0 -3  180.00086  0.01492  0.037
1  0 0 0 -1  0.00094  7.06304  18.613
1  0 0 0 1  0.00071  0.36061  0.037
1  0 0 1 -1  0.00127  0.49331  0.076
1  0 0 1 1  0.0007  0.03838  0.025
1  0 0 2 -1  0.00126  0.03402  0.038
1  0 0 2 1  0.00069  0.00331  0.019
1  0 0 3 -1  0.00125  0.00242  0.025
1  0 1 -1 -1  0.00143  0.00249  0.081
1  0 1 0 -1  180.00079  0.0024  1.057
1  0 1 1 -1  180.00116  0.00292  0.07
1  1 0 0 -1  180.00088  0.00342  0.081
1  2 -1 -1 -1  0.00041  0.00288  0.096
1  2 -1 0 -1  0.00091  0.00646  0.042
1  2 0 -1 -1  0.00042  0.06456  0.088
1  2 0 -1 1  0.00071  0.00815  0.026
1  2 0 0 -1  0.0009  0.09642  0.041
1  2 0 0 1  0.0007  0.0048  0.019
1  2 0 1 -1  0.00102  0.01234  0.026
1  4 0 -1 -1  0.00078  0.00217  0.028
2  0 0 -1 -2  180  0.00239  0.075
2  0 0 0 -2  180  0.03638  9.307
2  0 0 0 0  180  0.00239  0.037
2  0 0 1 -2  180  0.00241  0.076
41
0  0 0 0 3  0  3E-5  0.025
0  2 0 0 -1  180  0.00217  0.088
1  -4 0 1 0  0.00071  0.00322  0.044
1  -2 -1 0 0  180.00071  0.00589  0.081
1  -2 0 -1 0  0.00075  0.01647  0.041
1  -2 0 0 -2  0.00093  0.00562  0.026
1  -2 0 0 0  0.00072  0.29854  0.088
1  -2 0 0 2  0.00077  0.00273  0.065
1  -2 0 1 -2  0.00065  0.00562  0.04
1  -2 0 1 0  0.00071  0.07332  0.53
1  -2 0 2 0  0.00066  0.00672  0.066
1  -2 1 0 0  0.00072  0.01404  0.096
1  -2 1 1 0  0.00071  0.00328  0.346
1  -1 0 0 0  180.00073  0.00212  1
1  0 -1 -1 0  180.00076  0.00227  1.127
1  0 -1 0 0  180.00058  0.00252  0.081
1  0 -1 1 0  180.00068  0.00276  0.039
1  0 0 -2 -2  0.00116  0.00377  0.025
1  0 0 -2 0  0.00067  0.01745  0.076
1  0 0 -1 -2  0.00109  0.03977  0.037
1  0 0 -1 0  0.00075  0.45586  8.847
1  0 0 -1 2  0.00062  0.00437  0.037
1  0 0 0 -2  0.00086  0.32622  0.074
1  0 0 0 0  180.00071  8.04508  0.075
1  0 0 0 2  0.00071  0.00834  0.025
1  0 0 1 -2  0.00464  0.00239  4.536
1  0 0 1 0  180.00069  0.41571  0.038
1  0 0 2 0  180.00066  0.02403  0.025
1  0 1 -1 0  0.00074  0.00257  0.898
1  0 1 1 0  0.0007  0.00212  0.036
1  1 0 0 0  0.00071  0.00218  0.039
1  2 -1 -1 0  180.00073  0.00371  0.042
1  2 -1 0 0  180.0007  0.00315  0.027
1  2 0 -1 0  180.00073  0.0835  0.04
1  2 0 0 -2  0.00102  0.01005  0.089
1  2 0 0 0  180.0007  0.04638  0.026
1  2 0 1 0  180.00067  0.00563  0.019
2  -2 0 0 -1  180  0.00293  0.088
2  0 0 -1 -1  180  0.00441  16.863
2  0 0 0 -1  0  0.08042  0.075
2  0 0 1 -1  0  0.00425  0.038
24
0  0 0 0 0  90  0.04301  99999.999
0  0 0 1 -2  270  0.00444  0.074
0  0 0 1 0  90  0.00531  0.075
0  2 0 -1 0  270  0.01961  0.087
1  -2 0 -1 -1  90.00108  0.00925  0.026
1  -2 0 -1 1  270.00046  0.00617  0.089
1  -2 0 0 -1  90.00096  0.09554  0.04
1  -2 0 0 1  270.00079  0.00854  0.487
1  -2 0 1 -1  90.00028  0.03855  0.087
1  -2 0 1 1  270.0007  0.00785  0.065
1  -2 1 0 -1  90.00096  0.00657  0.042
1  0 0 -2 -1  90.00128  0.02469  0.038
1  0 0 -2 1  90.00062  0.00485  3.574
1  0 0 -1 -1  90.00128  0.45276  0.075
1  0 0 -1 1  270.00061  0.08508  0.074
1  0 0 0 -1  90.00001  0.02809  18.613
1  0 0 0 1  90.0005  0.0039  0.037
1  0 0 1 -1  270.00126  0.45648  0.076
1  0 0 2 -1  270.00126  0.02488  0.038
1  2 -1 0 -1  270.00092  0.00745  0.042
1  2 0 -1 -1  270.00043  0.05343  0.088
1  2 0 0 -1  270.00092  0.10689  0.041
1  2 0 1 -1  270.00105  0.00992  0.026
2  0 0 0 0  90  0.00448  0.037
